text,label
"Mình vừa có trải nghiệm cực kỳ tệ tại 1 quán bánh ở HN
Hôm qua mình có đặt một đơn bánh và hoa nhân dịp 20/11 dưới hình thức TẶNG. Người nhận là người được mình gửi quà, và mình chắc chắn họ sẽ nhận. Mình cũng hiểu rằng nếu có vấn đề gì thì shop sẽ báo lại cho mình. Nhưng thực tế thì… không hề!
Đơn mình đặt có giờ giao là 19h30 hôm nay. Tuy nhiên mình không thấy shop báo đơn đã xuất kho, dù trước đó mình đã nhắn: “Trước khi giao đơn chụp thành phẩm giúp chị nhé.” Phía người nhận cũng không thấy liên hệ mình. Mãi đến 20h27, khi mình sốt ruột nhắn hỏi thì shop mới phản hồi rằng bánh bị va quệt do shipper, và shop “đã gọi cho người nhận để làm lại bánh rồi giao lại”.
Nếu thật sự như vậy, mình nghĩ shop nên nhắn cho mình một câu rất đơn giản:“Chị ơi, đơn này bên em không thể giao đúng giờ. Em có thể dời giờ hoặc đổi sang ngày khác được không?”
Vậy là xong. Nhưng không!
Mình nhắn trao đổi thì shop lại giải thích rằng “người nhận nhận rồi mà chị”, kiểu như chỉ cần giao tới tay là xong, bất kể 9h hay 10h cũng phải nhận
. Trong khi sự thật là người nhận hoàn toàn không hề nhận được cuộc gọi nào báo đơn lỗi hay sẽ giao lại, như shop nói. Người nhận chỉ được gọi lúc 19h25 với nội dung “sắp có đơn bánh và hoa, chuẩn bị nhận nhé”. Và cái gọi là “chuẩn bị” của shop… là 20h45
. Nghĩa là: “Tôi giao lúc nào thì bạn phải nhận lúc đó, tôi không quan tâm.” Và tuyệt nhiên không có bất kỳ lời xin lỗi nào.
Thật sự lúc đầu mình đã xuôi rồi, đợi người nhận nhận xong là chuyển nốt phần tiền còn lại. Nhưng khi biết shop thiếu trung thực, mình mới quyết định viết bài này. Có người sẽ bảo chuyện nhỏ, bỏ qua cho nhẹ đầu. Mình cũng nghĩ vậy, sự cố thì ai cũng có thể gặp. Nhưng sự dối trá thì mình không chấp nhận được. Làm kinh doanh mà lừa dối khách hàng là điều không thể.
Mình đã gọi cho shop để phản ánh. Sau đó shop mới “miễn cưỡng” xin lỗi.
Thấy shop chạy quảng cáo mạnh, tương tác tốt, giá cả ổn nên mình mới đặt thử — nếu ok thì sẽ quay lại. Nhưng trải nghiệm như vậy thì mình xin phép say bye. Mong rằng sau này shop sẽ không để thêm khách nào phải gặp trải nghiệm tệ như mình nữa!
PS: Thêm nữa là… thề luôn, cái bánh nhìn tệ không tả được. Sai mẫu hoàn toàn, trang trí thì nham nhở. Vậy cho mình chọn mẫu để làm gì vậy trời???
Update tình hình vụ việc. Hôm qua shop có nhắn qua messenger hỏi xin số mình ko dc lại nhắn cho người nhận để xin số. Người nhận ko rõ nên đã cho số. Họ xin số mình với mục đích xin lỗi. Vậy là họ đã có số mình nhưng mình KO NHẬN ĐƯỢC BẤT KỲ LỜI XIN LỖI NÀO. Đổi lại từ hôm qua rất nhiều bệnh viện thẩm mỹ gọi điện cho mình tư vấn. Bảo số của chị để lại trên website của em??? Wtf… ủa. Mình bình tĩnh hỏi kỹ bạn đó. Mình hỏi bạn mua danh sách à mà có số mình. Bạn ấy bảo: không ạ, bọn e chỉ gọi tư vấn với những người thật sự quan tâm. Chị để số em mới liên hệ ạ. C xem có ai trêu mình ko
Hay dùng để làm với mục đích xấu. Mình thấy nghi ngờ nhưng ko chắc chắn. Nếu shop “chơi bài” này thì quả thật chấm hết. Ko còn gì để nói :)))) ôi má ơi",0
Má t tự làm còn đẹp hơn. Chữ bánh xấu vãi còn viết kiểu nghuệch ngoạc như kiểu ng viết chữ đang hờn dỗi ny. Miếng kiwi cắt vội vàng vừa to vừa thô trang trí như kiểu vừa nhắm mắt cắm kiwi vào bánh. Nói chung là nhì cái bánh ko muốn ăn luôn,0
Bánh tệ như cách trả lời khách của admin trực page vậy =)))) page bánh trả lời tưởng đâu khách đang gây sự vô lý chứ =))),0
Ê tính ra tiệm nói chuyện lươn lẹo vãi nhỉ. Xin lỗi là xong. Nhưng vẫn đôi co với khách trong khi mình sai,0
"Làm ăn thất đức. Thề luôn mấy cái cửa hàng bánh không có khái niệm đúng giờ hay sao ấy, mà đã ko đúng giờ còn ko mở mồm ra báo khách cơ, cứ phải để khách giục như hò đò không thì im luôn, xong cũng ko xin lỗi. Chán các bạn làm dịch vụ thật sự. Cái bánh… See more",0
Đang định đặt thì đọc bài này …,1
"Trời ơi mém xíu m liên kết đặt cho khách mình là bể rồi, thấy chạy quảng cáo quá trời m có liên hệ để đặt giúp khách may mà shop ừ ừ xong bơ mình luôn chứ ko tự nhiên bị mắng vốn oan rồi, đã đặt hộ ko có lời còn bị chửi thì khổ",1
"Shop này làm việc CỰC KÌ CHÁN LUÔN! Tháng trước mình có đặt ở cơ sở Cầu Giấy cọc xong xuôi lúc 11r, 1r chiều mình báo lại rằng mình k qua trực tiếp được ship cho mình sang Lbien thì kì kèo bảo không nhận ship xa thế bắt mình tự qua lấy hoặc nhờ người q… See more",0
Cskh thì như bị ngơ,1
"Mình ăn 2 lần, cảm nhận chung là chất lượng ổn. Bánh cuốn tráng mỏng, mướt, không bị khô hay nát. Nhân thịt thơm, nêm vừa tay. Nước chấm pha nhẹ, không gắt, ăn rất đưa miệng.",0
1. Mâm gà lợn 10 món,1
6. Gà không lối thoát,0
Cho xin mẹt 5 người ăn,1
"Số 17 lô B2 Shophouse 24H, đường Tố Hữu, Vạn Phúc, Hà Đông.",1
Mẹt gà 4 món ntn e?,1
Món ăn rất ngon,2
Xin giá mẹt Gà ta 7 món nhé,1
Xin báo giá mán gà lợn 10 cho xem chụp ảnh luôn,1
Chiều tối có ship ko shop,1
Mọi người inbox số thứ tự món để bên em chốt đơn và ship luôn ạ.,1
9. Mẹt nhậu,1
Xin giá mẹt gà ta 7 món nhé,1
1 mẹt có ship không ạ?,0
Cho mình xin menu,1
8. Mẹt gà ta 7 món,1
cảm ơn khi mào cần mình goi nhé,1
Giá Mẹt gà tả 7 món,1
Xin giá tất cả các met,1
4. Mẹt lợn Mường 7 món,1
5. Mẹt xôi gà ngũ sắc,1
Xin giá mẹt gà lơn 10 món,1
Gà ta 10 món giá bao nhiêu vậy,1
7. Mẹt gà ta 4 món,1
2. Mâm gà ta 10 món,1
Mình xin giá sét gà lợn 10 món và cho xem hình ảnh luôn ạ,1
ngon quá ship k ad,2
Quảng cáo thì ngon nhưng ăn thì thấy ngán,2
Xin thông tin mẹt gà 4 món với ah,1
Thiên Ân -Thượng đỉnh Gà Ngon - CS Vạn Phúc,2
"Thiên Ân nay đã có mặt tại Hà Đông ạ. Bên em #vẫn_nhận_đơn ship khắp  #Hà_Nội ạ, mỗi ngày vẫn ship hơn 300 mẹt - cam kết đồ tươi 100%, ship nhanh 30' ạ.",2
Hấp dẫn quá,1
3. Mẹt Đông Tảo 7 món,1
Xin giá mệt gà 10 món,1
Nhìn bạn này trang điểm thấy khó chịu quá,1
Makeup nhìn dị vậy,1
Em chào tiệm.,1
Thường mấy chỗ ngon ko cần quảng cáo ngta cũng kháo nhau đến. Mấy chỗ chạy rầm rộ ntn kb như nào,2
Nghe giọng dễ mến đồ ăn thì tự dưng thấy đôi mắt giật mình,1
Food review ......,1
Gần nhà nè cu Huong Nguyen,1
Ơ đâu em.ơi,1
Bao nhiêu một suất?,1
Có món lòng xe điếu ko quán,1
Lê Thanh Thảo thì ra buffet cơm kiểu này hẻ,1
Xin đ/c quán nhé,1
Nhìn thấy ngon,2
Sao chọn đứa xấu thế,0
Quán ở đâu vậy,1
Chấm đồ ăn,1
"Cơm nhà này ngon thật đó các bác, ăn xong mà muốn uống trà ghé LaBoong 144 Cầu Giấy - Trà Ô Long Làng LaBoong, e mời ly trà đồng giá 25k các bác nhé",2
Vẻ bề ngoài đáng sợ thế sao mà bạn review makeup có tâm vậy :)),0
Chỉ bán buổi trưa k bán tối ạ,1
"mình xin thông tin với, quán có ship tận nơi không?",0
Nhìn cái mặt td ghe vay,1
Nhìn nó chói,1
Re binh dân thê ngon qa,2
Có lôn sào dua không,0
"Kiểu review vớ vẩn vl, thuê review cũng vớ vẩn luôn =)) đang làm ăn kinh doanh ngon mà lựa chọn chán dị :))",0
có ăn sương,1
"Em hỗ trợ đăng ký Grabfood,Shopeefood.Hỗ trợ trực tiếp tại Hà Nội.LH: 0826.683.662",1
Ai đánh cho bạn cái mắt vậy,1
Đến bệnh viện bạch mai ko ạ,1
Mặt như tượng thạch cao,1
Quản cáo thôi diễn viên làm khách sợ chạy hết với kiểu mặt đó rồi,0
Bán ở cổng bệnh nhiều khách,2
"Cá trích có xương mà sao bảo k xương nhỉ, tin đc k ta",1
Tuấn Nguyễn,1
Xem tiếp theo,1
Có ship Khuất Duy Tiến trưa ko ah?,1
"các bạn văn phòng ngày nào cũng phải ăn ngoài nên chọn mô hình ship cơm tận nới như mình vẫn làm cho các anh chị thân quen ăn lâu nay , mai ăn gì thì nhắn tối nay ( sẽ có nhóm đặt cơm riêng) còn nếu theo thưc đơn bên bán thì xác định sẽ ăn đồ của 1 vài… See more",1
Tận 40k cơ à,1
Văn phòng ngồi moitj chỗ bát cơm ko hết ra chỗ bốc sếp xây dựng cho lấy cơm thoải xem,1
Bn tiền suất,1
Mình có nhu cầu mở quán trên sàn ShopeeFood để khai thác tệp khách hàng … See more,0
Cơm t bớt lại cho 1 nửa,1
Xin địa chỉ,1
"cho mình cái location đi , search map chẳng thấy đâu",1
Bạn make dị dị như v nhìn đẹp mà sao ai cũng chửi v,2
Nhìn mày như con ma,1
Các cháu đừng vì người ta đai suất cơm mà quảng cao nha,1
Giá 1 suất ntn ạ,1
"Nhưng mà đói và lạnh lắm, người đàn ông bít phãi nàm thaooooooooooo",1
Đc quán cơm ở đâu vậy,1
Nhìn bạn review thật kinh khủng tởm,0
Nhã Phương ma nơ canhhh,1
Chủ nghĩa đớp...,1
Ship tối không ạ,0
Quán chưa ăn bg nhưng mà đông khách thế thì chắc hẳn làm ăn tốt =)) thôi lỡ r mình thuê thêm ng khác review còn cái này im ỉm đi chứ bcuoi thật sự,2
Nhon thế dứt lkhoats phải thưởng thức,1
Có síp không,0
Đặng Thu Hà,1
thề nhìn bé review tưởng pr quán hát nào:)),1
Nhìn như yêu tinh . Quảng với chả cáo,1
Mắt tôn hành dả.,1
"Xa , còn cơ sở nào ở quận Hai bà Trưng Hà Nội ko",1
Trang điểm gì mà nhìn thấy gớm. Ăn uống sắn cái tay áo lên nhìn kính quá còn gái ạ,1
"Đã test nhé, sạch sẽ, gọn gàng, chỉnh chu. Khay sắt, hộp canh đàng hoàng, shop đến thu khay sau khi ăn nhé. Sẽ ủng hộ tiếp",2
E ở bv Việt Đức có shjp tiện đây k ạ,1
Có ship ko shop,1
Có ship Ko shop ?,1
Mấy xuất thì sip ạ,1
Bạn review có thù với makeup à?,1
Toàn ởvufng ven thì trung tâm ăn sao được.?,1
Cơm văn phòng nếu đúng như quảng cáo quá ngon,2
Khu Bắc Từ Liêm -Hà Nội có ko ạ,1
m xin thực đơn với ạ,1
địa chỉ đâu,1
Tất cả ₫uề có cái giá của nó,1
Bao tiền một suất vậy,1
Quảng cáo lố vkl,1
Nghe giọng review mà cảm giác miếng thịt nó daiiiiiiiii,1
Xá xíu xào dưa :)),1
"Cái tủ kia thi dc bnhieu món, may mắn vị trí ở khu đông nhân viên văn phòng thôi",0
Cho 2xuât đến ngõ 34đương nguyễn hoàng nhà ngji hoài an,1
Nguyễn Nga,1
Hàng cơm nhìn nhiều món ngon lành quá,2
"Em là nhân viên bên ShopeeFood. Em đã trải nghiệm và thấy các món ăn của nhà mình khá ngon và trình bày hấp dẫn, rất có tiềm năng để khai thác tệp khách hàng online.",0
Thèm bia quán - 479 trần nhân tông nha bác ơi,1
"Ko nhầm thì ở nhà tư hồ phải không, Bích Phạm nhận hàng này",0
"Tiếng Trung - IEC Nam Định Học tiếng Trung chưa đạt còn cho học lại free
Mọi người tham khảo nha, có cả lớp học thử nữa đó",1
Minh Nguyệt quán cj này ngon chuẩn cầu vòi,2
ĐỊA CHỈ: SỐ 59 ĐIỆN BIÊN NAM ĐỊNH,1
Đi theo rì viu tìm được quán ăn ngon bổ rẻ. Phải công nhận nhà này nước ngon. Bán thập cẩm các loại mà giả cầy vẫn ngon theo vị giả cầy. Gà bò xíu mọc mỗi cái đều có vị… See more,2
Giả cầy Bích Phạm đúng ngon thật,2
Chị Lan Anh Trần đây bạn ơi! Kho Trang phục đồ sộ và phong phú nhất Nam Định luôn bạn ơi,1
Bán cả ngày không ạ,0
Bộ chỉnh âm cá nhân hóa Enco Master,1
𝙊𝙋𝙋𝙊 𝙀𝙣𝙘𝙤 𝘽𝙪𝙙𝙨𝟯 𝙋𝙧𝙤- Tai nghe không dây đích thực -,0
Chợ hoàng ngân có đấy bạn,1
Nguyễn Thị Mỹ Lệ đây b ơi,1
"Gọn nhẹ, thoải mái khi đeo cùng 3 sắc màu thời thượng.",1
Pin bền bỉ lên đến 54h,1
Mình ở phường Hoa Lư có bộ như hình luôn,1
Phương Thảo đây ạ,1
BeBe Pham có đẹp c ơi,2
"Các chị ơi. Cho em xin vài địa chỉ cho thuê việt phục với ạ.
Kiểu như ảnh ấy ạ. Em cảm ơn",1
TOPZONE ĐẠI LÝ UỶ QUYỀN CAO CẤP NHẤT CỦA APPLE TẠI NAM ĐỊNH,1
Bạn inbox Nguyễn Phương Nhung,1
Cô Dung chỗ nhà thờ lớn gần mấy hàng bán xôi bánh khúc,1
review ko cho địa chỉ,1
Bích Phạm quán c tui,1
Ở đây bán cả 20 25 đấy các bác,1
Bác thử trong chợ Hoàng Ngân xem hợp k,1
Đi theo rì viu tìm được quán ăn ngon bổ rẻ. Phải công nhận nhà này nước ngon. Bán thập cẩm các loại mà giả cầy vẫn ngon theo vị giả cầy. Gà bò xíu mọc mỗi cái đều có vị ngon riêng. Nay tôi ăn bát 30 mà nó nhiều ú ụ.,2
Bạn tham khảo chụp bên Lượn Lờ Nam Định bạn ấy gthieu 1 vài bên thuê đồ xinh lắm.,2
"review nhưng đi ăn lèo tèo, nước cũng ko đặc sắc, được cái chủ quán nhiệt tình",0
Quán này ở đâu xin địa chỉ,1
Nhà e cũng bán mỗi loại nước 1 vị riêng mà sếp k rì viu cho nhà em gì cả,1
"Kháng nước, bụi chuẩn IP55",2
Quán này la ngã tư gần trường hùng vương với trần bích san đúng k anh ??,1
"có cô bán bún đậu, bánh chưng rán ở đường phan bội châu, đầu ngõ quán ốc ấy. Bánh chưng ngon , giòn nha.",2
Anh mình nay đi rì viu cơ,1
tham khao nha mk,1
Các bác biết buổi chiều ở nam định chỗ nào bán bánh trưng rán ngon ko ạ,2
Cho mình hỏi ở tp quán nào làm món lẩu chó mẻ vậy..tkss,1
"Đi theo rì viu tìm được quán ăn ngon bổ rẻ. Phải công nhận nhà này nước ngon. Bán thập cẩm các loại mà giả cầy vẫn ngon theo vị giả cầy. Gà bò xíu mọc mỗi cái đều có vị ngon riêng. Nay tôi ăn bát 30 mà nó nhiều ú ụ. 
Ở đây bán cả 20 25 đấy các bác",2
"Bao ăn, miễn phí chế biến chín nóng hổi bọc giấy bạc giữ nhiệt chỉ việc ăn tặng kèm đồ chấm.",1
Duyên Duyên ăn chè ở đấy cứ như kiểu ăn chè ý,1
Ko ngon. Thái độ kiểu gì nữa,0
"Mùi ghê cả cổ . Ko bao giờ vào ăn lần nữa
,",0
"Hôm nọ ghé lại ăn bún thì thấy gà ngon hơn đợt trc rồi, tươi hơn trc, trc là gà cũ ăn kh nổi",2
"Bà chủ đanh đá, chửi khách ko thương tiếc mặc dù m bầu bì nói năng rất nhẹ nhàng vẫn bị chửi , ko bao giờ quay lại lần 2 , chè cũng quá đỗi bình thường, chưa nói là ko ngon",0
Chè ko ngon ban thì kiêu get ko thèm đên nữa,0
"Kiểm hồ vừa xong em có sét này Cua,Tôm hùm bơi thở yếu tuơi mới cực ngon 10/10 em đã kiểm tra kĩ ạ",2
"Chè trong tầm giá 10k thì mn qua quán cô Hoa ở chợ Đồng Tiến ăn cũng ok nha, còn cô Huyền thì t thấy bt k khen k chê vì chưa gặp chè thiu",2
"Ngày trc ngon, giờ không ngon nữa",0
"14h-19h hàng ngày, Gọi Em ngay để thưởng thức phần bánh tôm nóng hổi, giao tận nơi!",1
"Cũng vẫn thấy ngon huhu
Quỳnh Mai Thủy Mắm",2
"Rất BÌNH THƯỜNG. K chê k khen, ncl ai thích thì ăn vì giá hợp lý(chứ k rẻ vì topping cũng k có gì đặc biệt). Seeding lố, giật tít, mắc mệt",2
quán chè thị phi thế nhỉ:))) lần nào cx hot topic :)) ăn hoa quả thì alo e nha,1
"Mình ko bị chửi, nhưng đồ dùng và quán mất vs quá",1
BÁNH ÍT HUẾ: 6k/ c,1
được đòn bánh chuối ngon hợp khẩu vị còn lại bình bình,2
Mồm oang oắc oang oắc . Ko quay lại,2
Ăn tiệc tất niên cho làm quà gửi tặng người thân cực thích mê vui cả nhà.,2
Bà bảo t dùng cục gạch :)) k xem đc chúng m khen hay chê hay lm trò gì đâu nên kp bê tao lên mxh lgi đâu,2
Không ngon,0
NEM RÁN: 15k/2c; 70k/chục,1
"HB Có quán nào hơn được quán đấy đã 3,40 năm rồi.ttừ ngày tôi còn thanh niên bây giờ đã già rồi vẫn thích ăn.",2
Linh Con Ông Vấn Bùi Yến i,1
TRÀ TẮC XÍ MUỘI,1
Ăn chè ở đấy vị nó giống chè lắm k hiểu sao . Nhất là ăn bún ngan ở đấy vị nó cứ bị giống bún ngan k giống vị phở bò,1
"Nhiều ng kêu Hay chửi và bán hàng kiêu :)) Mình thì chưa nghe chửi nhưng bán hàng kiêu thì đúng. Chứ thử chửi vào mình thì combat lại chứ ngại gì vết bẩn
. Chè thì bt trong tầm giá 10k nên k đòi hỏi. Nhưng mùa hè có lần lạc xòong kiểu hơi thiu. Cho n… See more",0
"m thấy chè ngon mà :)) ăn từ mẫu giáo đến h
quán chè lâu đời vẫn đông khách
chủ quán cũng vui tếnh niềm nở ko thấy vấn đề j",2
Chè nhiều hôm thạch đen thiu rồi.,1
BÁNH TÔM HỒ TÂY: 15k/c,1
Chè cô huyền là ok rồi,2
thấy các cô cũng vui mà nhỉ.,1
Hoa Kiều quán chè cô Huyền của mẹ nè,1
"Chè ngon tuỳ mồm, cá nhân mình thấy ngon, bánh chưng chuối ngon, chưa nghe chửi bh chỉ được nghe gạ ăn thêm đi",2
Sát vách nhưng không ăn,0
Trần Thanh Dung nè,1
"rất kiêu , vào phải đi nhẹ nói khẽ cười duyên vì sợ bị chửi",0
Siêu phẩm cho sự hài lòng ạ,1
"Ngày xưa ngon mà , hồi bé mẹ hay đưa qua ăn suốt , xong đợt gần đây lại nổi , nên đợt bầu có tạt té qua , đồ ăn chắc tuỳ khẩu vị riêng mình thấy k ngon như trc nữa , ra đồ lâu , đợt ấy bầu mà đói nữa ngồi 30p cô mới cho bát bún , đã thế còn làm nhầm @@… See more",2
"Chè ngon mà nhỉ , mình ăn từ thời đi học , giờ hơn 30t r , lần nào về ngoại cũng rẽ ra ăn mà , dù nhà mình có bán chè nhà , vẫn nhớ hương vị thì ra ăn thôi , chưa bị cô chửi lần nào nên bt á",0
Sao năm nào cổ cũng bị lôi lên zậy?,1
"Đc: Số 3 Hai Bà Trưng, Phương Lâm, Hoà Bình (ngõ đối diện Nam  Chính 1, giáp Phở Đồng Nhân, cổng sân vận động)",2
"Chả khác lạ gì mà thái độ ng bán rất khoa chịu , nói chung vào 1 lần ko có lần 2",1
Bây giờ không ngon như ngày trước nữa rồi..cơ mà kiểm tra an toàn vệ sinh thực phẩm ở quán đó chắc 1 điểm,0
quán chè bình thường. ăn cũng bình thường k có gì nổi bật. nghe riview tưởng ngon lắm chắc riview con cháu hoặc đớp quảng cáo,2
Thời buổi bây giờ mà vẫn bán vào túi li lông nhìn ghét,1
Còn với t quán chè huế ở ngoài đường ngay phương lâm vẫn okla hơn,2
"Ngày xưa hồi còn pé , học tiểu học bố dắt đi chợ Phương Lâm cũ ( giờ là chợ Đường Đất) . Ăn chè nhà cô này thấy tuyệt hảo mỹ vị nhân gian. Giờ ăn thấy bthuong , có lẽ trót lỡ thử qua những món chè ngon hơn rồi chăng",2
BÁNH LỌC HUẾ:5k/c,1
Bán sao vậy em,1
Quà chiều gì chưa các người đẹp:,2
Ăn 1 lần k quay lại. Không hợp khẩu vị. Hợp khẩu vị chắc đóng họ. Vì giá cũng hợp lý,0
Mọi người có cảm nhận thế nào về quán chè cô Huyền trong chợ Phương Lâm ạ?,1
1 lần duy nhất ko quay lại,2
Thảo Leen dm kìa,1
Thùy Linh bạn êi,1
NEM CHUA TẠ HIỆN RÁN : 55k/set,1
"Phở cuốn :25k /1 hộp /5 cái
Cơm trộn thịt hàn quốc :45k/1 xuất
Cơm trộn xúc xích : 30k/1 xuất
Kimpad thường :20k/1 hộp 10 miéng
Kimpad chiên :25k/1 hộp 10 miếng
Tok lắc pho mai :25k/1xuất
Xoài dầm , cóc dầm bò khô :25k,30k 1 xuất
Trà sữa , trà chanh , nước ép
25-30k",0
Ăn chẳng ngon tí nào luôn ý,2
"Sao ai cũng kêu bị chửi :)) còn mình cô chả bjo chửi còn mời mình mua bánh rán
dễ thươngggg mà :))",1
ok chả vấn đề quái gì. ăn từ khi 5t đc 25 năm rồi,2
Chè ăn mùa hè rất mát,1
10k thì đòi hỏi gì bạn. Ngon trong tầm giá 10k,2
"ai chán đời quá thì ra nghe chửi tí cho vui cũng được mọi người ạ
chè ngon hay không thì mình không bàn",0
"Trước t làm ở cạnh đó ngày nào cũng phải làm 1 cốc ngon lắm giờ vẫn thiết tha dc ăn , cũng 5 năm rồi chưa dc ăn lại, khong biết bây giờ thế nào nhỉ?",2
Giờ chảnh lắm k như xưa,1
lạc xòng thiu trộn lên thiu cả cốc,1
NƯỚC ÉP CÁC LOẠI...,1
"Rửa cốc đựng chè bẩn
. Còn lại ăn cũng dk",0
"Tẩy chay phát thì tính tình lại thuỳ mị nết na ngay mà , chè có gì gê gớm đâu mà oai , thời buỗi cạnh tranh ,khó kăn , tìm dc ngừoi khach mua hàng là vui roi , còn chữi , nguoi ta mua trã tiền xin đâu mà chữi, quán bi thẩn kinh",2
NỘM BÒ KHÔ: 25k/set,0
Mời qua e thử nhaaa,1
gà ủ muối 99k/½ con,1
Nhìn phát biết ngay quán nào,1
Hình như quán này bên dg06 phải kg ạ,1
Mỗi set bao gồm 1 con gà ác + 1 quả trứng lộn chỉ 99k … See more,1
"Hứa Văn Cường
review quả cơm gà đi",1
Quán nào vậy b,1
Có ship thị trấn Quốc oai k ạ,1
nhìn cái biet quán nào luon trời,1
Luong Anh Hoa,1
Nhân viên làm gì b vậy,1
Quán nào để còn né ạ,1
Lương Ngọc Hạnh,1
Hồng Phượng:)),1
"Sốp còn 3 set gà ác hầm, sẵn mukbang thui ạ ! Các bác ăn ủng hộ sốp với ạ",2
Ship Sài Sơn k ạ,1
"Mình trải nghiệm cũng giống b, hôm đấy hứng lên gọi thêm mỳ cay ăn thử. Ăn đ liên quan j đến nhau. Dở thật sự",0
ăn mì ngon thì ib em ạ,2
"1 quán đồ hàn tại quốc oai , thề nhìn cốc nước mà ấm ức vch ra . 15k kể mà ngon k nói tệ hơn cả tệ",2
À quán này ăn rùi ăn 1 lần,1
Đội 7 - thạch thán ạ,1
"bữa mời bạn về Qo vào đây ăn gà=))) thấy mì cay mỗi đứa gọi 1 tô
ăn như đấm vào mồm nhau… từ sau kh dám mời bạn về đây chơi nữa luôn :)))",1
mng qua Trang Bông ăn thử nha hihi,1
"Tokboki nấu thì sống, ăn bánh gạo thì sần sật như gì, nhân viên toàn mấy đứa c2 thì làm ăn gì",2
Thanh Hằng,1
đúng vậy mà quá đắt,1
mì thì ăn thấy bth không có gì đặc biệt nhưng mà các bạn hs nhiệt tình thấy quán lúc nào cũng vui vẻ,0
Quán nào vậy,1
Ghé em ăn thử mỳ cay - nem nướng xem nha ạ,1
CÒN VÀI CHỤC THÙNG CÁC BÁC BỐC NỐT NHA,1
Dương Quỳnh Chi cố nuốt hết kkkk,1
BƯỞI XUẤT KHẨU,1
có síp vân côn ko ạ,1
Sao rẻ vạy c,1
Ra quán e nhaaaa khách ơii,1
Gà ủ muối 99k/½ con,1
Dg 03 đường Bắc Nam _ Quốc Oai _ Hà Nội,1
Mì tương đen ạ,1
Phươngg TranggNguyễn Tuấn Đạt :)),1
Sip liệp tuyết ko c,1
"Chưa bao giờ có gà công nghiệp ngon rẻ như này #80kkk/con 2kg mổ rồi
 … đảm bảo tươi ngon hơn chợ mà ship tận bếp tội gì không mua ạ 
 ( đảm bảo gà tươi mổ trong ngày)",0
quán nào v ạ,1
nhiều người góp í cho quán lắm mà em thấy quán cũng không quan tâm cho lắm,0
Phốt đúng vl b ơi… mì ăn như đấm vào mồm nhân viên thì ngơ ngơ,1
"Quán này ăn ngon vẫn là gà từ trước đến nay, còn my hay món khác mình k bh ăn , còn gà thì là quán ruột của mình",2
c… See more,1
Nguyễn Thái Việt Dương mì cay phải cho thêm tương ớt,1
Sao rẻ vậy ạ,1
Mai Kem mì kay,1
"Ăn ở quán cạnh Tacos cũng ok , mỗi tội quán hơi nhỏ",2
"Sốp vẫn sẵn ship, số lượng không nhiều! Các bạn ăn đêm ib lẹ nhé",0
"Quán Seoul chỗ đối diện Pizza metro mới mở vẫn là quán tủ . Đồ tươi , nước ngon . Hơi cay tí nma vẫn mê nước nhà này nhất",2
Chân gà ngâm.45k/h,1
bao nhiêu người góp ý không biết chủ quán có nên xem lại không ạ chứ để vậy mất khách lắm,0
"BƯỞI XUẤT KHẨU 
 18kg/1thùg size 1.6-1.8kg
370k/1thùg 
CÒN VÀI CHỤC THÙNG CÁC BÁC BỐC NỐT NHA",1
Thanh Hoa hình như giống quán mình ăn hôm qua,1
Cho c 1 con nhé.,1
Công nhận vào đây chỉ ăn gà chứ mỳ thì k ăn dc,1
Huyền Trang vẫn là nó,1
Mì ý cho cả súp lơ xào vào thì chịu hẳn =))),1
Nước dùng thì siêu ngấy,1
như cám lợn ấy về nhà nấu k có công thức còn ngon hơn,2
"có thể nào là quán mình bán gà chỉ tập trung vào bán gà được không ạ , em thường xuyên ăn đây nhưng em chỉ gọi gà nhưng nay em thử gọi mỳ cay để ăn nhưng mà mang ra em hết hồn em tưởng đâu cho gì ăn không í nước thì nhạt , mỳ thì bở , topping thì chả có mấy , mà ăn thì chẳng ra vị mỳ cay tí nào , nước 1 đằng mỳ 1 nẻo chả hợp nhau tí nhau luôn ấy ạ . Nhân viên thì thái độ vô cùng có thể là muốn đánh khách luôn ấy ạ . em thấy có rất nhiều người góp í nhưng mà hình như quán cũng không quan tâm cho lắm",0
"Em thấy ăn đây ngon mà sạch sữ mà , nhân viên cũng thân thiệt mà",2
Cơm gà sốt cay hàn quốc,1
K ngon k lấy tiền ạ,2
Húp thử nước tý thì nôn Van Anh,1
C ship chùa Thầy ko ạ,1
"hôm mình gọi tobokki bê ra mình chỉ biết nhìn mà lắc đầu
k khác gì cho heo (chưa nói đến vị)",2
Mình cũng thử mỳ cay nhà này 1 lần và khá thất vọng,0
mỳ cay thì em thấy nhà chị nhi đội 7 thạch thán với JQK ngô sài là em thấy ok nhất,2
Em tìm chú đưa chân gà tươi không phải loại rút xương ở cấn ạ. Anh chị nào có số cho em xin với ạ. em cảm ơn nhiều,0
Nấu cho lợn ăn à,1
Mk thấy nhân viên ok mà:v ăn mì cũng bt ko có gì đặc biệt.,2
Ghé bên e thử ăn mì cay có cả gà cơm gà ạ.,1
Thái độ nhất là ông đàn ông péoooo. Trời ơiii,1
C ở chỗ nào vạy,1
Gà tươi mới k ạ? 1 con trọng lượng bao nhiêu e?,2
